Name	Merit	View	Midpoint X (vox)	Midpoint Y (vox)	Midpoint Z (vox)	Apparent Width (vox)	Apparent Width (mm)	Incident Angle (deg)	Corrected Width (vox)	Corrected Width (mm)	Tile Mean App. Width (vox)	Tile SD App. Width (vox)	Tile Mean Corr. Width (vox)	Tile Mean Corr. Width (mm)	Feature Normal X	Feature Normal Y	Feature Normal Z 
Trace45	    0.0165896	Ortho Z	      391.030	      511.207	      598.000	      2.37331	    0.0790313	      12.5235	      2.31684	    0.0771509	      2.44333	     0.200514	      2.38520	    0.0794271	     0.886999	     0.412595	     0.207361 
Trace45	    0.0249337	Ortho Z	      390.268	      512.028	      598.000	      2.49382	    0.0830443	      10.9219	      2.44865	    0.0815401	      2.54241	     0.223058	      2.49636	    0.0831287	     0.931333	     0.314877	     0.182951 
Trace45	    0.0427201	Ortho Z	      390.630	      513.239	      598.000	      2.68204	    0.0893118	      2.14044	      2.68017	    0.0892495	      2.47549	     0.290803	      2.47376	    0.0823762	     0.976701	     0.213070	    0.0256053 
Trace45	    0.0437456	Ortho Z	      390.053	      514.198	      598.000	      2.66802	    0.0888450	      8.57019	      2.63823	    0.0878529	      2.47987	     0.315894	      2.45218	    0.0816575	     0.974739	     0.166401	    -0.148978 
Trace45	    0.0152200	Ortho Z	      390.031	      515.393	      598.000	      2.60143	    0.0866275	      16.9778	      2.48805	    0.0828520	      2.47422	     0.412711	      2.36639	    0.0788008	     0.958375	    0.0186284	    -0.284905 
Trace45	    0.0155748	Ortho Z	      390.184	      516.363	      598.000	      2.09121	    0.0696373	      19.8877	      1.96649	    0.0654842	      2.18168	     0.337396	      2.05156	    0.0683171	     0.938395	   -0.0615487	    -0.340038 
Trace45	    0.0612100	Ortho Z	      390.428	      517.190	      598.000	      1.96978	    0.0655937	      14.4596	      1.90739	    0.0635160	      1.97471	     0.275473	      1.91216	    0.0636750	     0.869206	    -0.432940	    -0.238837 
Trace45	    0.0286655	Ortho Z	      390.718	      518.022	      598.000	      2.16040	    0.0719414	      24.1918	      1.97067	    0.0656234	      2.14902	     0.387759	      1.96029	    0.0652777	     0.852527	    -0.385161	    -0.353338 
Trace45	     0.217117	Ortho Z	      390.886	      518.594	      598.000	      1.65320	    0.0550517	      29.8093	      1.43446	    0.0477675	      1.80792	     0.494183	      1.56870	    0.0522378	    -0.432339	     0.866398	     0.249874 
Trace46	   0.00718295	Ortho Z	      453.813	      310.929	      598.000	      2.32762	    0.0775099	      7.63802	      2.30697	    0.0768222	      2.33946	     0.239894	      2.31870	    0.0772128	     0.975244	     0.193416	     0.107187 
Trace46	    0.0354184	Ortho Z	      454.022	      309.807	      598.000	      2.34326	    0.0780304	      9.27178	      2.31264	    0.0770109	      2.34392	     0.169828	      2.31330	    0.0770329	     0.972783	     0.171912	     0.155368 
Trace46	    0.0544515	Ortho Z	      454.075	      308.823	      598.000	      2.39810	    0.0798568	      2.28481	      2.39620	    0.0797933	      2.40708	     0.141233	      2.40517	    0.0800921	     0.999257	    0.0350133	    0.0161355 
Trace46	    0.0142183	Ortho Z	      454.674	      307.929	      598.000	      2.19492	    0.0730907	      6.07418	      2.18259	    0.0726803	      2.28064	     0.158451	      2.26783	    0.0755188	     0.987132	     0.150390	   -0.0543382 
Trace46	    0.0272124	Ortho Z	      454.904	      307.022	      598.000	      1.83070	    0.0609623	      9.93784	      1.80323	    0.0600476	      2.06976	     0.212458	      2.03871	    0.0678890	     0.976664	     0.212784	   -0.0291456 
Trace46	    0.0320845	Ortho Z	      454.482	      305.684	      598.000	      2.20480	    0.0734197	      5.04659	      2.19625	    0.0731351	      2.24310	     0.215364	      2.23441	    0.0744058	     0.908590	     0.409782	    0.0808865 
Trace46	    0.0399137	Ortho Z	      455.718	      305.016	      598.000	      2.35738	    0.0785007	      8.92199	      2.32886	    0.0775509	      2.42595	     0.236576	      2.39660	    0.0798068	     0.875871	     0.471517	     0.102575 
Trace46	    0.0125645	Ortho Z	      456.508	      303.784	      598.000	      2.84235	    0.0946502	      9.51415	      2.80325	    0.0933483	      2.75394	     0.206036	      2.71606	    0.0904447	     0.983546	    0.0917922	    -0.155604 
Trace46	    0.0191109	Ortho Z	      455.599	      302.874	      598.000	      3.31709	     0.110459	      16.3602	      3.18278	     0.105987	      3.07847	     0.264958	      2.95382	    0.0983622	     0.948318	    -0.162593	    -0.272499 
Trace46	    0.0385228	Ortho Z	      455.572	      301.809	      598.000	      3.23410	     0.107696	      30.6801	      2.78142	    0.0926213	      2.96564	     0.521248	      2.55054	    0.0849328	     0.804814	    -0.310820	    -0.505634 
Trace46	    0.0558226	Ortho Z	      454.754	      300.908	      598.000	      3.11124	     0.103604	      38.1451	      2.44684	    0.0814796	      2.80697	     0.765004	      2.20754	    0.0735110	     0.770163	    -0.183221	    -0.610965 
Trace46	    0.0304620	Ortho Z	      454.999	      299.823	      598.000	      2.17789	    0.0725239	      44.9788	      1.54057	    0.0513011	      2.23195	     0.808985	      1.57881	    0.0525745	     0.706603	   -0.0435673	    -0.706267 
Trace46	   0.00349606	Ortho Z	      456.839	      298.759	      598.000	      1.52094	    0.0506473	      43.5363	      1.10259	    0.0367161	      1.67747	     0.669686	      1.21606	    0.0404949	     0.725150	  -0.00595273	    -0.688565 
Trace46	    0.0240669	Ortho Z	      454.718	      297.580	      598.000	      1.82743	    0.0608533	      46.0309	      1.26873	    0.0422486	      2.04958	     0.750376	      1.42296	    0.0473846	    -0.688975	   -0.0926998	     0.718833 
Trace46	    0.0240309	Ortho Z	      454.980	      296.603	      598.000	      2.77905	    0.0925423	      45.5099	      1.94752	    0.0648523	      2.44308	     0.695918	      1.71207	    0.0570121	    -0.674102	    -0.192312	     0.713164 
Trace46	    0.0145786	Ortho Z	      455.572	      295.690	      598.000	      3.04706	     0.101467	      37.7515	      2.40923	    0.0802273	      2.82605	     0.312967	      2.23448	    0.0744082	     0.750189	     0.249915	    -0.612175 
Trace46	    0.0100581	Ortho Z	      456.500	      294.916	      598.000	      2.95638	    0.0984475	      36.8953	      2.36432	    0.0787317	      2.72435	     0.244149	      2.17875	    0.0725524	     0.723361	     0.342095	    -0.599767 
Trace46	    0.0113133	Ortho Z	      456.479	      293.715	      598.000	      2.72258	    0.0906620	      38.6795	      2.12540	    0.0707757	      2.55286	     0.397766	      1.99290	    0.0663637	     0.667094	     0.411485	    -0.621020 
Trace46	    0.0195514	Ortho Z	      457.275	      292.730	      598.000	      1.87948	    0.0625866	      33.9920	      1.55830	    0.0518915	      2.05982	     0.318937	      1.70783	    0.0568707	     0.770709	     0.308749	    -0.557388 
Trace46	    0.0305300	Ortho Z	      457.138	      291.626	      598.000	      1.96079	    0.0652943	      32.5039	      1.65364	    0.0550662	      2.02920	     0.229213	      1.71134	    0.0569875	     0.816774	     0.210168	    -0.537317 
Trace46	    0.0163445	Ortho Z	      457.519	      290.667	      598.000	      2.21195	    0.0736581	      29.1104	      1.93255	    0.0643538	      2.17909	     0.244753	      1.90383	    0.0633976	     0.862108	     0.143904	    -0.485862 
Trace46	    0.0130182	Ortho Z	      457.884	      289.695	      598.000	      2.64751	    0.0881621	      26.9377	      2.36025	    0.0785965	      2.38219	     0.142174	      2.12372	    0.0707200	     0.887540	    0.0840268	    -0.453004 
Trace46	    0.0116081	Ortho Z	      458.426	      288.776	      598.000	      2.40668	    0.0801423	      20.8335	      2.24932	    0.0749024	      2.32263	     0.175176	      2.17077	    0.0722866	     0.901028	     0.248972	    -0.355192 
Trace46	    0.0106718	Ortho Z	      458.213	      287.669	      598.000	      2.25534	    0.0751027	      18.7543	      2.13559	    0.0711152	      2.23584	     0.162070	      2.11713	    0.0705003	     0.881364	     0.347356	    -0.320220 
Trace46	   0.00128641	Ortho Z	      458.390	      286.585	      598.000	      2.15632	    0.0718054	      21.2895	      2.00917	    0.0669053	      2.16498	     0.217134	      2.01724	    0.0671740	     0.900278	     0.255215	    -0.352654 
Trace46	    0.0125526	Ortho Z	      459.237	      285.729	      598.000	      2.47994	    0.0825819	      15.4936	      2.38982	    0.0795809	      2.25308	     0.294781	      2.17120	    0.0723010	     0.979039	    0.0499529	    -0.197455 
Trace46	    0.0457552	Ortho Z	      458.764	      284.717	      598.000	      2.08535	    0.0694422	      3.89492	      2.08053	    0.0692818	      2.09160	     0.396176	      2.08677	    0.0694895	     0.996507	    0.0500355	   -0.0668572 
Trace46	    0.0648282	Ortho Z	      458.718	      283.685	      598.000	      1.70929	    0.0569192	      11.1572	      1.67698	    0.0558435	      1.76851	     0.372357	      1.73509	    0.0577784	     0.969328	     0.156272	     0.189689 
Trace46	    0.0178561	Ortho Z	      458.808	      282.686	      598.000	      1.03622	    0.0345063	      12.1457	      1.01303	    0.0337339	      1.24897	     0.229807	      1.22101	    0.0406598	     0.971610	     0.109290	     0.209833 
Trace46	    0.0274825	Ortho Z	      459.381	      281.738	      598.000	      1.12262	    0.0373832	      13.9921	      1.08931	    0.0362740	      1.06959	    0.0974129	      1.03785	    0.0345605	     0.953421	     0.202288	     0.223757 
Trace46	    0.0400348	Ortho Z	      459.068	      280.726	      598.000	      1.07189	    0.0356940	      18.5749	      1.01606	    0.0338347	      1.11967	     0.200600	      1.06134	    0.0353428	     0.943152	     0.122584	     0.308931 
Trace46	   0.00939478	Ortho Z	      459.925	      279.911	      598.000	      1.03633	    0.0345099	      20.2499	     0.972279	    0.0323769	      1.10730	     0.157008	      1.03886	    0.0345941	     0.959389	    0.0752064	     0.271876 
Trace46	    0.0373616	Ortho Z	      459.020	      278.466	      598.000	      1.04733	    0.0348762	      29.9059	     0.907876	    0.0302323	      1.26640	     0.320923	      1.09778	    0.0365559	     0.797226	     0.340546	     0.498457 
Trace46	    0.0125399	Ortho Z	      459.998	      277.710	      598.000	      1.36410	    0.0454246	      33.6744	      1.13521	    0.0378024	      1.39641	     0.482018	      1.16209	    0.0386976	     0.767527	     0.322960	     0.553713 
Trace46	    0.0746903	Ortho Z	      460.617	      276.793	      598.000	      1.64977	    0.0549374	      34.4784	      1.35997	    0.0452871	      1.84861	     0.478553	      1.52389	    0.0507454	     0.811784	     0.192250	     0.551405 
Trace46	    0.0375351	Ortho Z	      461.260	      275.877	      598.000	      2.03940	    0.0679122	      23.4040	      1.87162	    0.0623248	      1.99230	     0.298226	      1.82839	    0.0608854	     0.918396	    0.0373885	     0.393893 
Trace46	    0.0430090	Ortho Z	      460.603	      274.764	      598.000	      2.00124	    0.0666414	      21.6116	      1.86056	    0.0619567	      1.97104	     0.320984	      1.83248	    0.0610217	     0.926862	    0.0863008	     0.365347 
Trace46	    0.0576331	Ortho Z	      461.079	      273.798	      598.000	      1.78766	    0.0595290	      19.0759	      1.68949	    0.0562601	      1.95795	     0.227565	      1.85044	    0.0616196	     0.946734	    0.0251374	     0.321033 
Trace46	     0.275248	Ortho Z	      461.530	      272.733	      598.000	      1.93671	    0.0644924	      61.7763	     0.915898	    0.0304994	      1.74526	     0.531532	     0.825358	    0.0274844	     0.595367	     0.649582	     0.472843 
Trace46	    0.0300079	Ortho Z	      452.888	      311.744	      598.000	      2.63991	    0.0879091	      2.59837	      2.63720	    0.0878187	      2.40955	     0.200985	      2.40707	    0.0801555	     0.963990	     0.262657	   -0.0416526 
Trace46	    0.0116054	Ortho Z	      453.354	      312.959	      598.000	      2.12853	    0.0708799	      10.0768	      2.09569	    0.0697865	      2.26670	     0.185046	      2.23174	    0.0743168	     0.951220	     0.254141	    -0.174907 
Trace46	   0.00563945	Ortho Z	      452.928	      313.913	      598.000	      2.15398	    0.0717274	      11.4037	      2.11145	    0.0703114	      2.40175	     0.152511	      2.35434	    0.0783994	     0.961626	     0.196436	    -0.191545 
Trace46	    0.0222697	Ortho Z	      452.304	      314.851	      598.000	      2.26119	    0.0752978	      6.12605	      2.24828	    0.0748678	      2.35439	     0.145000	      2.34095	    0.0779535	     0.976315	     0.189653	    -0.104120 
Trace46	    0.0192794	Ortho Z	      452.454	      315.965	      598.000	      2.38030	    0.0792639	      4.26603	      2.37370	    0.0790443	      2.29214	     0.101302	      2.28579	    0.0761169	     0.963855	     0.256274	    0.0728526 
Trace46	   0.00742741	Ortho Z	      451.555	      316.759	      598.000	      2.05202	    0.0683321	      10.1657	      2.01980	    0.0672594	      2.01819	     0.304692	      1.98651	    0.0661508	     0.916637	     0.360485	     0.172706 
Trace46	    0.0207239	Ortho Z	      451.382	      317.780	      598.000	      1.63044	    0.0542937	      12.4044	      1.59238	    0.0530262	      1.80819	     0.138881	      1.76598	    0.0588071	     0.863064	     0.458365	     0.212183 
Trace46	    0.0142061	Ortho Z	      451.018	      318.850	      598.000	      2.15944	    0.0719094	      17.8960	      2.05496	    0.0684301	      2.08020	     0.255698	      1.97955	    0.0659190	     0.913846	     0.266012	     0.306796 
Trace46	    0.0200075	Ortho Z	      450.523	      319.794	      598.000	      2.20285	    0.0733549	      12.3427	      2.15194	    0.0716594	      2.13139	     0.143984	      2.08212	    0.0693347	     0.974300	    0.0832942	     0.209290 
Trace46	    0.0231221	Ortho Z	      450.873	      320.957	      598.000	      2.38567	    0.0794429	      13.6776	      2.31802	    0.0771901	      2.30760	     0.191254	      2.24217	    0.0746641	     0.952179	     0.193545	     0.236424 
Trace46	   0.00738615	Ortho Z	      450.267	      321.873	      598.000	      2.43250	    0.0810022	      17.2551	      2.32302	    0.0773566	      2.33782	    0.0970499	      2.23260	    0.0743457	     0.870179	     0.397135	     0.291672 
Trace46	   0.00307544	Ortho Z	      449.348	      322.628	      598.000	      2.39507	    0.0797559	      15.2986	      2.31020	    0.0769297	      2.32873	     0.103799	      2.24621	    0.0747989	     0.906489	     0.329790	     0.263659 
Trace46	   0.00392154	Ortho Z	      449.454	      323.770	      598.000	      2.04469	    0.0680882	      10.4843	      2.01055	    0.0669514	      2.10116	     0.246613	      2.06608	    0.0688006	     0.936726	     0.305654	     0.170646 
Trace46	    0.0290167	Ortho Z	      449.141	      324.856	      598.000	      2.49974	    0.0832414	     0.621329	      2.49959	    0.0832365	      2.43421	     0.218610	      2.43407	    0.0810545	     0.970066	     0.242832	  -0.00191403 
Trace46	    0.0138631	Ortho Z	      449.445	      325.915	      598.000	      2.43608	    0.0811216	      8.43836	      2.40971	    0.0802434	      2.41351	    0.0781758	      2.38739	    0.0795000	     0.977725	     0.151263	    -0.145510 
